YEAR,MM,DD,T2M_MAX,T2M_MIN,NAMES
1988,5,27,32.18,24.95,bobo
1988,5,28,34.48,24.58,bobo
1988,5,29,38.55,23.92,bobo
1988,5,30,37.47,25.16,bobo
1988,5,31,36.95,25.28,bobo
1988,6,1,31.58,25.35,bobo
1988,6,2,27.89,23.68,bobo
1988,6,3,33.26,22.8,bobo
1988,6,4,35.64,22.86,bobo
1988,6,5,33.45,23.02,bobo
1988,6,6,36.64,23.41,bobo
1988,6,7,32.64,24.44,bobo
1988,6,8,29.56,24.02,bobo
1988,6,9,30.69,22.95,bobo
1988,6,10,30.44,22.12,bobo
1988,6,11,33.46,22.67,bobo
1988,6,12,33.94,23.34,bobo
1988,6,13,34.81,23.49,bobo
1988,6,14,35.68,23.15,bobo
1988,6,15,35.46,24.08,bobo
1988,6,16,35.64,24.28,bobo
1988,6,17,36.08,24.07,bobo
1988,6,18,36.23,23.58,bobo
1988,6,19,32.51,24.19,bobo
1988,6,20,35.23,22.73,bobo
1988,6,21,34.34,23.1,bobo
1988,6,22,31.74,23.37,bobo
1988,6,23,32.69,23,bobo
1988,6,24,31.57,23.57,bobo
1988,6,25,34.27,22.58,bobo
1988,6,26,32.64,23.37,bobo
1988,6,27,33.33,22.29,bobo
1988,6,28,33.6,22.96,bobo
1988,6,29,30.09,23.95,bobo
1988,6,30,31.4,22.55,bobo
1988,7,1,29.37,21.93,bobo
1988,7,2,31.34,22.13,bobo
1988,7,3,27.8,23.16,bobo
1988,7,4,30.69,21.76,bobo
1988,7,5,33.06,19.94,bobo
1988,7,6,29.58,22.23,bobo
1988,7,7,30.4,21.78,bobo
1988,7,8,32.02,22.23,bobo
1988,7,9,29.04,22.94,bobo
1988,7,10,30.4,21.37,bobo
1988,7,11,29.09,22.17,bobo
1988,7,12,29.44,21.62,bobo
1988,7,13,27.23,22.16,bobo
1988,7,14,28.42,20.91,bobo
1988,7,15,28.16,20.18,bobo
1988,7,16,29.23,21.45,bobo
1988,7,17,27.59,22.14,bobo
1988,7,18,29.58,21.51,bobo
1988,7,19,29.48,21.77,bobo
1988,7,20,30.34,21.18,bobo
1988,7,21,29.07,22.32,bobo
1988,7,22,30.62,21.89,bobo
1988,7,23,30.61,22.18,bobo
1988,7,24,28.58,22.88,bobo
1988,7,25,29.64,22.47,bobo
1988,7,26,28.9,22,bobo
1988,7,27,29.57,21.22,bobo
1988,7,28,29.4,22.25,bobo
1988,7,29,29.58,21.86,bobo
1988,7,30,28.14,21.73,bobo
1988,7,31,28.73,20.7,bobo
1988,8,1,28.55,21.9,bobo
1988,8,2,28.41,21.88,bobo
1988,8,3,29.3,21.19,bobo
1988,8,4,29.51,21.68,bobo
1988,8,5,28.01,22,bobo
1988,8,6,29.51,21.6,bobo
1988,8,7,27.55,21.97,bobo
1988,8,8,28.49,21,bobo
1988,8,9,29.75,21.3,bobo
1988,8,10,30.48,21.26,bobo
1988,8,11,30.65,21.95,bobo
1988,8,12,28.52,22.37,bobo
1988,8,13,26.01,21.95,bobo
1988,8,14,25.89,22.15,bobo
1988,8,15,27.92,21.4,bobo
1988,8,16,28.48,21.65,bobo
1988,8,17,26.73,21.91,bobo
1988,8,18,28.94,20.95,bobo
1988,8,19,27.9,21.74,bobo
1988,8,20,27.47,21.28,bobo
1988,8,21,26.1,21.47,bobo
1988,8,22,28.98,21.3,bobo
1988,8,23,27.83,22.32,bobo
1988,8,24,27.61,21.3,bobo
1988,8,25,26.73,22.11,bobo
1988,8,26,26.94,21.55,bobo
1988,8,27,27.37,21.71,bobo
1988,8,28,26.34,21.52,bobo
1988,8,29,28.27,21.17,bobo
1988,8,30,28.87,20.78,bobo
1988,8,31,28.35,21.68,bobo
1988,9,1,28.58,22.24,bobo
1988,9,2,28.22,21.47,bobo
1988,9,3,27.59,22.5,bobo
1988,9,4,26.17,21.87,bobo
1988,9,5,29.28,21.11,bobo
1988,9,6,25.22,21.55,bobo
1988,9,7,29.53,20.48,bobo
1988,9,8,29.53,21.21,bobo
1988,9,9,27.4,21.98,bobo
1988,9,10,27.33,20.61,bobo
1988,9,11,28.8,21.2,bobo
1988,9,12,26.92,22.32,bobo
1988,9,13,29.76,21,bobo
1988,9,14,28.84,22.1,bobo
1988,9,15,30.12,20.76,bobo
1988,9,16,27.86,21.92,bobo
1988,9,17,30.4,20.86,bobo
1988,9,18,28.39,21.3,bobo
1988,9,19,30.8,20.13,bobo
1988,9,20,30.9,21.24,bobo
1988,9,21,28.59,22.08,bobo
1988,9,22,30.36,21.19,bobo
1988,9,23,28.98,22.04,bobo
1988,9,24,29.61,21.32,bobo
1988,9,25,29.55,21.52,bobo
1988,9,26,28.3,21.44,bobo
1988,9,27,30.91,20.35,bobo
1988,9,28,30.65,21.11,bobo
1988,9,29,30.39,21.74,bobo
1988,9,30,30.79,21.84,bobo
1988,10,1,28.08,21.62,bobo
1988,10,2,31.26,21.08,bobo
1988,10,3,30.73,21.28,bobo
1988,10,4,29.4,22.01,bobo
1988,10,5,30.94,20.07,bobo
1988,10,6,31.41,20.15,bobo
1988,10,7,32,21.23,bobo
1988,10,8,31.63,20.37,bobo
1988,10,9,31.23,19.93,bobo
1988,10,10,29.94,21.07,bobo
1988,10,11,31.61,22.05,bobo
1988,10,12,31.61,21.05,bobo
1988,10,13,31.3,20.9,bobo
1988,10,14,31.81,22.33,bobo
1988,10,15,31.83,21.4,bobo
1988,10,16,31.97,21.13,bobo
1988,10,17,31.93,22.98,bobo
1988,10,18,30.3,23.01,bobo
1988,10,19,30.56,22.61,bobo
1988,10,20,31.48,21.58,bobo
1988,10,21,32.36,21.37,bobo
1988,10,22,30.46,22.08,bobo
1988,10,23,32.94,22.52,bobo
1988,10,24,32.47,20.96,bobo
1988,10,25,30.48,21.94,bobo
1988,10,26,32.1,22.24,bobo
1988,10,27,31.93,22.46,bobo
1988,10,28,32.56,21.69,bobo
1988,10,29,32.55,21.19,bobo
1988,10,30,32.47,21.33,bobo
1988,10,31,32.15,22.19,bobo
1988,11,1,30.95,21.65,bobo
1988,11,2,31.26,21.48,bobo
1988,11,3,30.34,21.65,bobo
1988,11,4,31.91,20.75,bobo
1988,11,5,32.69,19.64,bobo
1988,11,6,33.15,20.41,bobo
1988,11,7,33.21,19.75,bobo
1988,11,8,32.59,17.37,bobo
1988,11,9,32.4,17.67,bobo
1988,11,10,32.9,19.33,bobo
1988,11,11,33.53,19.03,bobo
1988,11,12,33.52,18.12,bobo
1988,11,13,34.14,19.78,bobo
1988,11,14,33.91,20.3,bobo
1988,11,15,33.44,18.68,bobo
1988,11,16,32.66,16.73,bobo
1988,11,17,33.15,17.21,bobo
1988,11,18,33.38,18.73,bobo
1988,11,19,32.93,17.07,bobo
1988,11,20,32.5,16.18,bobo
1988,11,21,32.14,14.9,bobo
1988,11,22,33.01,15.21,bobo
1988,11,23,34.15,15.8,bobo
1988,11,24,35.02,22.35,bobo
1988,11,25,32.62,23.37,bobo
1988,11,26,32.98,21.23,bobo
1988,11,27,32.74,21.62,bobo
1988,11,28,33.62,19.95,bobo
1988,11,29,32.57,21.8,bobo
1988,11,30,31.87,21.69,bobo
1988,12,1,32.33,17.86,bobo
1988,12,2,34.27,17.26,bobo
1988,12,3,35.03,17.78,bobo
1988,12,4,35.33,17.21,bobo
1988,12,5,34.76,16.19,bobo
1988,12,6,34.33,16.95,bobo
1988,12,7,34.28,19.09,bobo
1988,12,8,34.33,21.52,bobo
1988,12,9,33.62,20.24,bobo
1988,12,10,32.76,15.69,bobo
1988,12,11,31.64,13.8,bobo
1988,12,12,31.15,12.07,bobo
1988,12,13,31.94,12.19,bobo
1988,12,14,33.08,13.98,bobo
1988,12,15,31.32,14.9,bobo
1988,12,16,31.52,15.13,bobo
1988,12,17,32.64,14.59,bobo
1988,12,18,33.7,14.26,bobo
1988,12,19,34.42,16.33,bobo
1988,12,20,34.31,15.93,bobo
1988,12,21,34.15,15.15,bobo
1988,12,22,32.16,14.36,bobo
1988,12,23,30.37,14.04,bobo
1988,12,24,28.63,11.83,bobo
1988,12,25,31.49,11.76,bobo
1988,12,26,32.43,13.44,bobo
1988,12,27,33.52,15.5,bobo
1988,12,28,33.56,16.8,bobo
1988,12,29,33.41,16.27,bobo
1988,12,30,33.08,15.79,bobo
1988,12,31,33.15,14.99,bobo
1989,1,1,31.27,13.8,bobo
1989,1,2,30.21,12.12,bobo
1989,1,3,30.17,11.71,bobo
1989,1,4,30.27,11.26,bobo
1989,1,5,30.43,12.23,bobo
1989,1,6,30.3,13.15,bobo
1989,1,7,30.66,13.69,bobo
1989,1,8,32.58,14.48,bobo
1989,1,9,33.8,14.71,bobo
1989,1,10,34.72,15.82,bobo
1989,1,11,34.65,15.85,bobo
1989,1,12,34.13,14.64,bobo
1989,1,13,34.16,15.02,bobo
1989,1,14,35.01,15.73,bobo
1989,1,15,35.35,15.22,bobo
1989,1,16,35.45,15.23,bobo
1989,1,17,35.87,15.63,bobo
1989,1,18,35.73,15.9,bobo
1989,1,19,35.13,15.98,bobo
1989,1,20,35.23,15.14,bobo
1989,1,21,35.22,15.24,bobo
1989,1,22,34.65,15.23,bobo
1989,1,23,33.19,14.34,bobo
1989,1,24,34.08,13.83,bobo
1989,1,25,35.15,15.21,bobo
1989,1,26,35.27,15.59,bobo
1989,1,27,35.04,15,bobo
1989,1,28,35.01,14.07,bobo
1989,1,29,35.36,14.89,bobo
1989,1,30,35.56,15.44,bobo
1989,1,31,35.78,17.41,bobo
1989,2,1,35.6,17.09,bobo
1989,2,2,34.98,17.22,bobo
1989,2,3,34.02,16.39,bobo
1989,2,4,34,14.84,bobo
1989,2,5,34.4,14.91,bobo
1989,2,6,34.89,15.97,bobo
1989,2,7,35.61,16.19,bobo
1989,2,8,35.95,16.9,bobo
1989,2,9,36.99,17.83,bobo
1989,2,10,37.39,18.03,bobo
1989,2,11,37.49,17.88,bobo
1989,2,12,36.73,17.49,bobo
1989,2,13,33.23,25.2,bobo
1989,2,14,37.45,20.76,bobo
1989,2,15,36.32,19.02,bobo
1989,2,16,36.86,18.68,bobo
1989,2,17,37.38,18.95,bobo
1989,2,18,37.01,19.07,bobo
1989,2,19,36.25,17.83,bobo
1989,2,20,35.37,18.23,bobo
1989,2,21,35.05,16.26,bobo
1989,2,22,35.51,16.17,bobo
1989,2,23,36.96,17.5,bobo
1989,2,24,37.4,18.36,bobo
1989,2,25,38.08,19.75,bobo
1989,2,26,38.48,19.8,bobo
1989,2,27,39.44,19.76,bobo
1989,2,28,39.11,19.39,bobo
1989,3,1,39.77,23.61,bobo
1989,3,2,37.48,25.24,bobo
1989,3,3,40.4,19.56,bobo
1989,3,4,39.73,18.94,bobo
1989,3,5,39.48,18.73,bobo
1989,3,6,38.85,19.25,bobo
1989,3,7,37.15,21.82,bobo
1989,3,8,39.34,20.8,bobo
1989,3,9,38.55,22.58,bobo
1989,3,10,39.86,24.55,bobo
1989,3,11,38.81,23.3,bobo
1989,3,12,39.06,24.31,bobo
1989,3,13,30.83,25.52,bobo
1989,3,14,38.13,23.62,bobo
1989,3,15,32.19,26.01,bobo
1989,3,16,32.86,23.66,bobo
1989,3,17,29.32,24.35,bobo
1989,3,18,26.98,21.37,bobo
1989,3,19,35.53,20.25,bobo
1989,3,20,35.67,24.26,bobo
1989,3,21,34.51,23.83,bobo
1989,3,22,37.15,23.33,bobo
1989,3,23,36.72,20.62,bobo
1989,3,24,36.9,18.82,bobo
1989,3,25,36.87,18.76,bobo
1989,3,26,37.87,18.69,bobo
1989,3,27,38.31,19.26,bobo
1989,3,28,39.16,20.44,bobo
1989,3,29,37.62,23.32,bobo
1989,3,30,34.01,25.44,bobo
1989,3,31,37.48,24.04,bobo
1989,4,1,38.49,24.87,bobo
1989,4,2,39.33,25.3,bobo
1989,4,3,40.12,27.31,bobo
1989,4,4,38.45,27.79,bobo
1989,4,5,36.87,26.37,bobo
1989,4,6,40.62,25.37,bobo
1989,4,7,41.14,25.23,bobo
1989,4,8,41.73,25.15,bobo
1989,4,9,41.18,26.16,bobo
1989,4,10,39.11,28.1,bobo
1989,4,11,38.23,27.75,bobo
1989,4,12,37.19,26.45,bobo
1989,4,13,39.08,24.38,bobo
1989,4,14,39.29,26.31,bobo
1989,4,15,35.4,27.6,bobo
1989,4,16,38.61,26.12,bobo
1989,4,17,39.63,25.44,bobo
1989,4,18,35.91,26.66,bobo
1989,4,19,35.45,25.13,bobo
1989,4,20,39.81,25.75,bobo
1989,4,21,39.98,25.04,bobo
1989,4,22,40.33,25.33,bobo
1989,4,23,40.3,26.9,bobo
1989,4,24,36.73,26.83,bobo
1989,4,25,39.83,25.89,bobo
1989,4,26,35.76,26.97,bobo
1989,4,27,39.82,27.83,bobo
1989,4,28,39.31,25.01,bobo
1989,4,29,40.55,25.66,bobo
1989,4,30,40.78,24.93,bobo
1989,5,1,39.22,26.08,bobo
1989,5,2,40.07,26.59,bobo
1989,5,3,39.58,26.08,bobo
1989,5,4,40.28,26.15,bobo
1989,5,5,38.8,27.18,bobo
1989,5,6,37.31,26.79,bobo
1989,5,7,38.89,25.62,bobo
1989,5,8,39.37,25.88,bobo
1989,5,9,39.37,25.43,bobo
1989,5,10,39.63,25.58,bobo
1989,5,11,37.54,26.05,bobo
1989,5,12,38.33,26.07,bobo
1989,5,13,38.92,24.94,bobo
1989,5,14,39.09,24.76,bobo
1989,5,15,40.06,25,bobo
1989,5,16,40.73,25.94,bobo
1989,5,17,39.87,26.37,bobo
1989,5,18,39.19,26.09,bobo
1989,5,19,38.56,26.51,bobo
1989,5,20,35.82,26.03,bobo
1989,5,21,35.41,25.62,bobo
1989,5,22,36.2,25.32,bobo
1989,5,23,32.23,25.21,bobo
1989,5,24,37.27,24.05,bobo
1989,5,25,35.75,25.15,bobo
1989,5,26,37.84,24.73,bobo
1989,5,27,38.3,25.21,bobo
1989,5,28,37.49,25.4,bobo
1989,5,29,36.91,25.26,bobo
1989,5,30,38.78,25.77,bobo
1989,5,31,38.92,25.72,bobo
1989,6,1,39.22,25.25,bobo
1989,6,2,38.42,26.1,bobo
1989,6,3,33.65,25.36,bobo
1989,6,4,31.32,24.73,bobo
1989,6,5,33.9,24.23,bobo
1989,6,6,33.69,24.67,bobo
1989,6,7,35.94,23.99,bobo
1989,6,8,32.67,24.83,bobo
1989,6,9,34.35,23.73,bobo
1989,6,10,31.13,24.23,bobo
1989,6,11,36.55,22.63,bobo
1989,6,12,37.04,24.02,bobo
1989,6,13,35.17,24.97,bobo
1989,6,14,36.44,23.43,bobo
1989,6,15,32.41,23.23,bobo
1989,6,16,36.95,22.83,bobo
1989,6,17,35.33,24.01,bobo
1989,6,18,36.1,23.81,bobo
1989,6,19,37.3,22.45,bobo
1989,6,20,31.9,24.74,bobo
1989,6,21,35.25,22.73,bobo
1989,6,22,33.23,22.98,bobo
1989,6,23,31.9,23.48,bobo
1989,6,24,32.29,22.5,bobo
1989,6,25,29.3,23.15,bobo
1989,6,26,32.44,21.62,bobo
1989,6,27,34.97,22.01,bobo
1989,6,28,31.03,23.15,bobo
1989,6,29,31.83,21.62,bobo
1989,6,30,28.27,22.4,bobo
1989,7,1,31.26,21.57,bobo
1989,7,2,29.4,22.65,bobo
1989,7,3,30.8,21.47,bobo
1989,7,4,32.42,21.33,bobo
1989,7,5,32.12,22.28,bobo
1989,7,6,30.8,22.41,bobo
1989,7,7,30.89,20.69,bobo
1989,7,8,32.91,21.57,bobo
1989,7,9,29.26,22.42,bobo
1989,7,10,28.09,22.76,bobo
1989,7,11,25.81,21.41,bobo
1989,7,12,27.81,20.78,bobo
1989,7,13,28.54,20.82,bobo
1989,7,14,29.73,21.75,bobo
1989,7,15,28.24,21.12,bobo
1989,7,16,29.8,20.75,bobo
1989,7,17,29.27,22.24,bobo
1989,7,18,27.85,22.53,bobo
1989,7,19,30.2,21.75,bobo
1989,7,20,31.53,21.08,bobo
1989,7,21,30.3,21.76,bobo
1989,7,22,32.1,21.48,bobo
1989,7,23,31.49,21.85,bobo
1989,7,24,31.56,22.85,bobo
1989,7,25,30.26,21.95,bobo
1989,7,26,29.65,21.45,bobo
1989,7,27,32.85,21.26,bobo
1989,7,28,31.76,21.72,bobo
1989,7,29,29.97,22.83,bobo
1989,7,30,31.28,22.26,bobo
1989,7,31,30.52,22.16,bobo
1989,8,1,26.03,21.86,bobo
1989,8,2,28.75,20.63,bobo
1989,8,3,32.18,20.9,bobo
1989,8,4,30.65,21.87,bobo
1989,8,5,27.44,21.87,bobo
1989,8,6,29.01,21.57,bobo
1989,8,7,29.32,20.4,bobo
1989,8,8,26.44,22.25,bobo
1989,8,9,27.9,21.63,bobo
1989,8,10,25.19,20.94,bobo
1989,8,11,27.23,20.31,bobo
1989,8,12,29.33,19.56,bobo
1989,8,13,27.03,22.2,bobo
1989,8,14,25.83,22,bobo
1989,8,15,27.77,21.48,bobo
1989,8,16,28.21,21.39,bobo
1989,8,17,29.6,20.78,bobo
1989,8,18,29.47,21.19,bobo
1989,8,19,28.69,21.83,bobo
1989,8,20,26.21,22.01,bobo
1989,8,21,27.55,21.35,bobo
1989,8,22,25.47,21.72,bobo
1989,8,23,28.25,20.86,bobo
1989,8,24,24.09,21.62,bobo
1989,8,25,26.21,20.66,bobo
1989,8,26,27.33,20.87,bobo
1989,8,27,27.98,21.04,bobo
1989,8,28,29.19,20.34,bobo
1989,8,29,27.15,21.78,bobo
1989,8,30,28.69,20.9,bobo
1989,8,31,30.05,21.1,bobo
1989,9,1,30.17,21.28,bobo
1989,9,2,29.83,21.88,bobo
1989,9,3,30.34,21.42,bobo
1989,9,4,28.16,21.51,bobo
1989,9,5,28.83,20.86,bobo
1989,9,6,30.72,20.6,bobo
1989,9,7,27.71,22.33,bobo
1989,9,8,25.41,22.15,bobo
1989,9,9,28.97,20.95,bobo
1989,9,10,29.51,21.22,bobo
1989,9,11,28.4,20.53,bobo
1989,9,12,29.53,20.77,bobo
1989,9,13,30.66,21.62,bobo
1989,9,14,29.07,20.93,bobo
1989,9,15,29.62,21.36,bobo
1989,9,16,30.2,21.45,bobo
1989,9,17,29.69,21.47,bobo
1989,9,18,30.84,21.15,bobo
1989,9,19,30.94,22.4,bobo
1989,9,20,31.07,21.25,bobo
1989,9,21,29.82,21.59,bobo
1989,9,22,27.8,21.71,bobo
1989,9,23,29.98,20.87,bobo
1989,9,24,31.47,20.99,bobo
1989,9,25,31.89,20.54,bobo
1989,9,26,30.97,22.01,bobo
1989,9,27,28.03,22.31,bobo
1989,9,28,31.37,20.71,bobo
1989,9,29,31.66,20.62,bobo
1989,9,30,30.64,21.23,bobo
1989,10,1,29.17,21.75,bobo
1989,10,2,30.94,21.02,bobo
1989,10,3,27.17,22.19,bobo
1989,10,4,26.32,21.02,bobo
1989,10,5,26.87,21.86,bobo
1989,10,6,28.77,21.31,bobo
1989,10,7,28.38,21.65,bobo
1989,10,8,26.19,21.4,bobo
1989,10,9,29.98,20.99,bobo
1989,10,10,30.13,21.14,bobo
1989,10,11,30.4,21.15,bobo
1989,10,12,31.8,21.15,bobo
1989,10,13,30.87,21.89,bobo
1989,10,14,31.48,21.56,bobo
1989,10,15,31.86,20.7,bobo
1989,10,16,31.68,21.05,bobo
1989,10,17,30.37,20.97,bobo
1989,10,18,31.25,21.1,bobo
1989,10,19,31.98,21.21,bobo
1989,10,20,31.79,20.51,bobo
1989,10,21,31.87,20.49,bobo
1989,10,22,31.65,20.26,bobo
1989,10,23,31.75,20.46,bobo
1989,10,24,28.83,20.89,bobo
1989,10,25,32.16,21.74,bobo
1989,10,26,32.73,19.06,bobo
1989,10,27,32.98,18.8,bobo
1989,10,28,33.4,19.23,bobo
1989,10,29,32.43,20.45,bobo
1989,10,30,32.76,20.62,bobo
1989,10,31,33.62,20.15,bobo
1989,11,1,32.53,19.8,bobo
1989,11,2,31.89,20.58,bobo
1989,11,3,32.08,17.72,bobo
1989,11,4,32.58,17.28,bobo
1989,11,5,33.05,18.72,bobo
1989,11,6,32.98,20.86,bobo
1989,11,7,32.5,19.91,bobo
1989,11,8,32.85,20.97,bobo
1989,11,9,34.05,19.59,bobo
1989,11,10,33.35,20.33,bobo
1989,11,11,33.29,21.92,bobo
1989,11,12,32.86,22.48,bobo
1989,11,13,33.45,19.23,bobo
1989,11,14,33.62,20.37,bobo
1989,11,15,33.31,21.24,bobo
1989,11,16,34.05,21.24,bobo
1989,11,17,32.37,20.09,bobo
1989,11,18,33.23,21.25,bobo
1989,11,19,34.45,21.57,bobo
1989,11,20,35.16,20.36,bobo
1989,11,21,34.87,19.34,bobo
1989,11,22,34.62,18.37,bobo
1989,11,23,34.79,19.65,bobo
1989,11,24,31.37,21.73,bobo
1989,11,25,32.76,21.95,bobo
1989,11,26,35.29,20.13,bobo
1989,11,27,35.55,17.74,bobo
1989,11,28,34.69,17.83,bobo
1989,11,29,33.55,17.33,bobo
1989,11,30,34.3,18.01,bobo
1989,12,1,34.58,15.72,bobo
1989,12,2,34.57,16.9,bobo
1989,12,3,33.99,17.2,bobo
1989,12,4,34.79,21.26,bobo
1989,12,5,34.21,19.2,bobo
1989,12,6,31.8,21.62,bobo
1989,12,7,29.61,21.62,bobo
1989,12,8,30.76,21.03,bobo
1989,12,9,35,17.95,bobo
1989,12,10,34.38,16.56,bobo
1989,12,11,34.96,15.08,bobo
1989,12,12,34.99,16.05,bobo
1989,12,13,34.45,18.65,bobo
1989,12,14,33.75,17.39,bobo
1989,12,15,34.69,17,bobo
1989,12,16,34.7,17.37,bobo
1989,12,17,33.76,15.48,bobo
1989,12,18,33.32,15.23,bobo
1989,12,19,32.24,17.08,bobo
1989,12,20,32.51,15.6,bobo
1989,12,21,32.32,15.72,bobo
1989,12,22,32.59,16.46,bobo
1989,12,23,31.74,15.14,bobo
1989,12,24,32.01,15.25,bobo
1989,12,25,32.41,14.56,bobo
1989,12,26,33.33,14.88,bobo
1989,12,27,31.68,15.58,bobo
1989,12,28,33.84,19.01,bobo
1989,12,29,32.49,21.23,bobo
1989,12,30,31.09,22.04,bobo
1989,12,31,32.48,21.51,bobo
1990,1,1,32.31,19.18,bobo
1990,1,2,32.43,16.89,bobo
1990,1,3,33.8,16.76,bobo
1990,1,4,34.68,16.03,bobo
1990,1,5,33.79,15.73,bobo
1990,1,6,34.37,15.94,bobo
1990,1,7,35.09,14.94,bobo
1990,1,8,35.05,16.94,bobo
1990,1,9,35.27,19.19,bobo
1990,1,10,35.41,19.18,bobo
1990,1,11,35.1,19.85,bobo
1990,1,12,35.14,20.76,bobo
1990,1,13,35.51,19.99,bobo
1990,1,14,34.72,18.78,bobo
1990,1,15,34.94,18.13,bobo
1990,1,16,34.83,16.24,bobo
1990,1,17,35.55,17.01,bobo
1990,1,18,36.77,18.01,bobo
1990,1,19,36.69,18.86,bobo
1990,1,20,35.33,20.14,bobo
1990,1,21,32.74,17.65,bobo
1990,1,22,30.51,17.43,bobo
1990,1,23,30.98,14.92,bobo
1990,1,24,32.14,15.44,bobo
1990,1,25,33.64,16.15,bobo
1990,1,26,34.71,16.72,bobo
1990,1,27,34.31,17.99,bobo
1990,1,28,36.19,18.36,bobo
1990,1,29,36.43,19.71,bobo
1990,1,30,36.53,20.25,bobo
1990,1,31,37.3,18.84,bobo
1990,2,1,37.61,19.48,bobo
1990,2,2,38.4,18.99,bobo
1990,2,3,36.83,19.76,bobo
1990,2,4,37.68,19.71,bobo
1990,2,5,37.67,20.27,bobo
1990,2,6,36.58,18.77,bobo
1990,2,7,34.14,17.67,bobo
1990,2,8,35.08,18.09,bobo
1990,2,9,34.5,16.69,bobo
1990,2,10,35.15,15.51,bobo
1990,2,11,35.38,16.22,bobo
1990,2,12,35.47,16.97,bobo
1990,2,13,35.57,16.31,bobo
1990,2,14,37.19,16.54,bobo
1990,2,15,37.47,17.97,bobo
1990,2,16,38.22,19.3,bobo
1990,2,17,38.49,18.67,bobo
1990,2,18,38.51,21.55,bobo
1990,2,19,37.84,21.73,bobo
1990,2,20,38.48,22.26,bobo
1990,2,21,38.87,21.63,bobo
1990,2,22,37.45,23.25,bobo
1990,2,23,32.39,24.64,bobo
1990,2,24,35.98,21.69,bobo
1990,2,25,35.44,17.73,bobo
1990,2,26,35.19,17.44,bobo
1990,2,27,36.76,18.88,bobo
1990,2,28,37.87,19.05,bobo
1990,3,1,38.38,19.89,bobo
1990,3,2,38.44,19.9,bobo
1990,3,3,38.99,19.58,bobo
1990,3,4,39.69,20.89,bobo
1990,3,5,39.9,20.78,bobo
1990,3,6,40.24,20.83,bobo
1990,3,7,40.23,20.48,bobo
1990,3,8,39.71,20.12,bobo
1990,3,9,39.12,19.35,bobo
1990,3,10,38.37,22.01,bobo
1990,3,11,38.44,22.79,bobo
1990,3,12,37.39,20.97,bobo
1990,3,13,36.32,20.51,bobo
1990,3,14,35.69,20.26,bobo
1990,3,15,38.65,18.9,bobo
1990,3,16,39.32,19.62,bobo
1990,3,17,40.23,19.7,bobo
1990,3,18,40.47,20.37,bobo
1990,3,19,40.74,20.73,bobo
1990,3,20,39.54,21.9,bobo
1990,3,21,38.77,22.16,bobo
1990,3,22,38.77,21.3,bobo
1990,3,23,39.75,21.08,bobo
1990,3,24,39.71,19.83,bobo
1990,3,25,39.53,21.36,bobo
1990,3,26,40.09,21.16,bobo
1990,3,27,40.56,19.89,bobo
1990,3,28,41.19,19.97,bobo
1990,3,29,41.12,21.87,bobo
1990,3,30,39.65,26.65,bobo
1990,3,31,40.84,27.66,bobo
1990,4,1,39.25,27.05,bobo
1990,4,2,40.48,27.98,bobo
1990,4,3,41.98,28.01,bobo
1990,4,4,42.12,27.94,bobo
1990,4,5,42.42,28.05,bobo
1990,4,6,35.76,28.3,bobo
1990,4,7,37.15,27.23,bobo
1990,4,8,39.47,26.37,bobo
1990,4,9,38.54,27.31,bobo
1990,4,10,35.76,26.98,bobo
1990,4,11,35.73,26.12,bobo
1990,4,12,37.69,26.15,bobo
1990,4,13,40.05,25.4,bobo
1990,4,14,38.89,26.51,bobo
1990,4,15,31.73,25.4,bobo
1990,4,16,35.98,24.67,bobo
1990,4,17,37.91,23.73,bobo
1990,4,18,35.53,26.82,bobo
1990,4,19,33.95,25.07,bobo
1990,4,20,34.05,23.95,bobo
1990,4,21,36.87,24.26,bobo
1990,4,22,36.85,25.27,bobo
1990,4,23,34.55,27.29,bobo
1990,4,24,39.37,25.57,bobo
1990,4,25,40.17,25.69,bobo
1990,4,26,37.98,25.48,bobo
1990,4,27,37.33,26.36,bobo
1990,4,28,38.32,26.33,bobo
1990,4,29,31.23,25.93,bobo
1990,4,30,37.73,24.48,bobo
1990,5,1,38.29,25.2,bobo
1990,5,2,38.45,25.47,bobo
1990,5,3,36.04,25.89,bobo
1990,5,4,36.78,25.19,bobo
1990,5,5,36.51,25.81,bobo
1990,5,6,37.44,25.78,bobo
1990,5,7,32.51,25.39,bobo
1990,5,8,36.94,24.44,bobo
1990,5,9,32,25.25,bobo
1990,5,10,35.11,24.16,bobo
1990,5,11,35.35,24.3,bobo
1990,5,12,33.03,23.73,bobo
1990,5,13,31.81,23.22,bobo
1990,5,14,34.55,23.71,bobo
1990,5,15,35.55,23.51,bobo
1990,5,16,34.24,23.67,bobo
1990,5,17,34.64,23.77,bobo
1990,5,18,35.11,23.78,bobo
1990,5,19,35.72,24.55,bobo
1990,5,20,35.26,25.16,bobo
1990,5,21,36.44,24.37,bobo
1990,5,22,36.65,24.41,bobo
1990,5,23,33.65,24.87,bobo
1990,5,24,36.57,24.26,bobo
1990,5,25,36.46,24.17,bobo
1990,5,26,34.01,24.85,bobo
1990,5,27,34.56,24.08,bobo
1990,5,28,33.81,24.75,bobo
1990,5,29,33.58,23.8,bobo
1990,5,30,33.47,24.34,bobo
1990,5,31,32.83,23.63,bobo
1990,6,1,34.23,23.37,bobo
