YEAR,MM,DD,T2M_MAX,T2M_MIN,NAMES
1986,8,17,35.89,22.59,dori
1986,8,18,34.93,22.79,dori
1986,8,19,34.35,22.54,dori
1986,8,20,34.33,23.26,dori
1986,8,21,34.26,22.66,dori
1986,8,22,33.79,23.22,dori
1986,8,23,30.98,24.48,dori
1986,8,24,33.88,23.3,dori
1986,8,25,34.04,22.97,dori
1986,8,26,32.87,23.47,dori
1986,8,27,32.23,23.24,dori
1986,8,28,32.87,22.48,dori
1986,8,29,32.88,22.1,dori
1986,8,30,34.22,22.13,dori
1986,8,31,29.23,23.58,dori
1986,9,1,33.14,21.85,dori
1986,9,2,33.58,22.96,dori
1986,9,3,33.88,22.52,dori
1986,9,4,34.76,22.17,dori
1986,9,5,31.37,22.51,dori
1986,9,6,30.25,22.31,dori
1986,9,7,31.08,21.24,dori
1986,9,8,31.17,22.8,dori
1986,9,9,33.44,23.48,dori
1986,9,10,32.62,21.64,dori
1986,9,11,33.96,23.66,dori
1986,9,12,29.78,23.84,dori
1986,9,13,29.44,21.97,dori
1986,9,14,33.24,21.29,dori
1986,9,15,32.92,21.94,dori
1986,9,16,34.39,22.4,dori
1986,9,17,32.59,22.4,dori
1986,9,18,33.14,22.83,dori
1986,9,19,29.69,22.9,dori
1986,9,20,32.44,22.54,dori
1986,9,21,31.87,22.52,dori
1986,9,22,30.44,22.2,dori
1986,9,23,29.94,22.23,dori
1986,9,24,29.15,22.43,dori
1986,9,25,31.63,22.76,dori
1986,9,26,30.51,21.92,dori
1986,9,27,32.98,21.53,dori
1986,9,28,35.54,22.41,dori
1986,9,29,37.27,23.03,dori
1986,9,30,34.38,22.91,dori
1986,10,1,33.65,22.76,dori
1986,10,2,34.54,21.96,dori
1986,10,3,36.86,22.76,dori
1986,10,4,35.4,22.92,dori
1986,10,5,35.15,23.74,dori
1986,10,6,35.67,23.37,dori
1986,10,7,35.85,23.24,dori
1986,10,8,36.91,21.6,dori
1986,10,9,36.69,20.63,dori
1986,10,10,35.99,21,dori
1986,10,11,36.48,21.88,dori
1986,10,12,37.1,20.67,dori
1986,10,13,37.12,19.34,dori
1986,10,14,36.69,18.76,dori
1986,10,15,36.41,18.7,dori
1986,10,16,36.63,19.23,dori
1986,10,17,37.33,20.73,dori
1986,10,18,37.73,21.05,dori
1986,10,19,33.55,23.42,dori
1986,10,20,35.38,22.04,dori
1986,10,21,37.37,22.52,dori
1986,10,22,37.27,20.65,dori
1986,10,23,37.44,20.37,dori
1986,10,24,36.76,20.44,dori
1986,10,25,32.11,23.38,dori
1986,10,26,35.25,21.86,dori
1986,10,27,36.55,21.76,dori
1986,10,28,34.32,23.65,dori
1986,10,29,32.68,22.35,dori
1986,10,30,28.97,22.33,dori
1986,10,31,33.11,21.83,dori
1986,11,1,34.08,22.29,dori
1986,11,2,34.51,21.91,dori
1986,11,3,36.77,20.24,dori
1986,11,4,37.26,19.85,dori
1986,11,5,34.28,21.83,dori
1986,11,6,35.74,23.34,dori
1986,11,7,37.77,21.68,dori
1986,11,8,37.23,20.39,dori
1986,11,9,36.75,22.62,dori
1986,11,10,36.3,21.65,dori
1986,11,11,35.91,19.95,dori
1986,11,12,35.12,19.15,dori
1986,11,13,34.93,17.17,dori
1986,11,14,34.5,16.72,dori
1986,11,15,34.24,16.01,dori
1986,11,16,35.01,16.93,dori
1986,11,17,35.55,17.55,dori
1986,11,18,35.94,18.26,dori
1986,11,19,35.35,18.05,dori
1986,11,20,33.94,18,dori
1986,11,21,31.58,17.34,dori
1986,11,22,31.19,16.55,dori
1986,11,23,31.3,15.8,dori
1986,11,24,32.54,13.76,dori
1986,11,25,34.06,16.28,dori
1986,11,26,34.97,17.98,dori
1986,11,27,35.25,17.87,dori
1986,11,28,35.33,18.58,dori
1986,11,29,33.56,19.41,dori
1986,11,30,34.03,18.67,dori
1986,12,1,34.05,17.99,dori
1986,12,2,32.78,17.24,dori
1986,12,3,32.59,15.96,dori
1986,12,4,31.9,16.45,dori
1986,12,5,31.55,16.05,dori
1986,12,6,31.14,14.71,dori
1986,12,7,30.95,14.58,dori
1986,12,8,31.38,14.68,dori
1986,12,9,31.45,14.62,dori
1986,12,10,32.55,14.85,dori
1986,12,11,33.22,14.83,dori
1986,12,12,31.93,14.44,dori
1986,12,13,33,15.24,dori
1986,12,14,32.1,16.17,dori
1986,12,15,31.12,16.55,dori
1986,12,16,30.16,15.9,dori
1986,12,17,30.64,14.71,dori
1986,12,18,29.44,15.81,dori
1986,12,19,25.69,14.79,dori
1986,12,20,25.51,10.98,dori
1986,12,21,27.73,10.62,dori
1986,12,22,29.51,12.17,dori
1986,12,23,32.37,13.53,dori
1986,12,24,33.19,15.15,dori
1986,12,25,32.77,14.79,dori
1986,12,26,29.87,12.56,dori
1986,12,27,28.8,11.34,dori
1986,12,28,28.93,13.01,dori
1986,12,29,31.14,13.74,dori
1986,12,30,30.02,13.96,dori
1986,12,31,30.44,13.83,dori
1987,1,1,31.45,15.33,dori
1987,1,2,32.51,16.42,dori
1987,1,3,32.77,16.22,dori
1987,1,4,31.82,16.59,dori
1987,1,5,31.95,15.96,dori
1987,1,6,30.94,15.48,dori
1987,1,7,30.01,13.58,dori
1987,1,8,30.77,13.23,dori
1987,1,9,29.61,13.74,dori
1987,1,10,30,13.37,dori
1987,1,11,28.74,15.54,dori
1987,1,12,31.43,15.56,dori
1987,1,13,33.81,15.75,dori
1987,1,14,35.26,16.43,dori
1987,1,15,35.51,16.31,dori
1987,1,16,34.93,15.81,dori
1987,1,17,35.9,16.64,dori
1987,1,18,35.71,16.8,dori
1987,1,19,35.55,16.4,dori
1987,1,20,35.57,16.94,dori
1987,1,21,36.62,18,dori
1987,1,22,33.43,21.17,dori
1987,1,23,36.75,19.25,dori
1987,1,24,35.72,18.33,dori
1987,1,25,34.93,18.03,dori
1987,1,26,33.73,16.13,dori
1987,1,27,32.87,15.37,dori
1987,1,28,33.33,15.08,dori
1987,1,29,33.58,15.49,dori
1987,1,30,34.69,16.35,dori
1987,1,31,35.34,16.71,dori
1987,2,1,34.15,15.8,dori
1987,2,2,34.15,15.92,dori
1987,2,3,35.44,15.76,dori
1987,2,4,35.8,18.45,dori
1987,2,5,33.04,20.2,dori
1987,2,6,29.81,19.71,dori
1987,2,7,32.46,18.4,dori
1987,2,8,34.54,17.28,dori
1987,2,9,32.15,17.01,dori
1987,2,10,33.83,18.4,dori
1987,2,11,35.98,18.48,dori
1987,2,12,34.89,18.08,dori
1987,2,13,33.08,17.62,dori
1987,2,14,35.12,18.55,dori
1987,2,15,35.25,17.34,dori
1987,2,16,34.9,18.7,dori
1987,2,17,36.74,18.33,dori
1987,2,18,37.26,18.61,dori
1987,2,19,38.88,20.32,dori
1987,2,20,38.99,20.14,dori
1987,2,21,39.54,21.05,dori
1987,2,22,38.51,20.76,dori
1987,2,23,39.83,19.57,dori
1987,2,24,39.7,20.83,dori
1987,2,25,40.16,19.87,dori
1987,2,26,38.44,19.58,dori
1987,2,27,38.51,19.73,dori
1987,2,28,37.08,18.1,dori
1987,3,1,35.83,17.76,dori
1987,3,2,35.21,16.96,dori
1987,3,3,35.01,18.4,dori
1987,3,4,34.37,16.71,dori
1987,3,5,35.33,15.8,dori
1987,3,6,36.9,17.83,dori
1987,3,7,37.4,20.48,dori
1987,3,8,38.52,21.99,dori
1987,3,9,38.74,22.76,dori
1987,3,10,38.76,21.39,dori
1987,3,11,38.04,21.4,dori
1987,3,12,39.31,22.17,dori
1987,3,13,39.56,22.26,dori
1987,3,14,39.58,22.76,dori
1987,3,15,39.08,24.33,dori
1987,3,16,37.73,24.73,dori
1987,3,17,38.86,26.84,dori
1987,3,18,38.95,27.12,dori
1987,3,19,40.36,25.72,dori
1987,3,20,42.3,25.86,dori
1987,3,21,39.7,24.29,dori
1987,3,22,38.87,25.28,dori
1987,3,23,39.96,24.36,dori
1987,3,24,37.87,23.81,dori
1987,3,25,38.68,21.96,dori
1987,3,26,39.57,23.12,dori
1987,3,27,38.74,23.34,dori
1987,3,28,35.79,24.2,dori
1987,3,29,35.84,23.19,dori
1987,3,30,34,21.32,dori
1987,3,31,38.99,18.99,dori
1987,4,1,37.51,19.86,dori
1987,4,2,38.59,19.23,dori
1987,4,3,39.19,21.64,dori
1987,4,4,38.8,20.88,dori
1987,4,5,39.03,23.55,dori
1987,4,6,40.95,24.57,dori
1987,4,7,41.72,23.87,dori
1987,4,8,41.18,21.51,dori
1987,4,9,40.81,20.4,dori
1987,4,10,41.23,20.53,dori
1987,4,11,41.91,21.62,dori
1987,4,12,42.74,20.79,dori
1987,4,13,42.48,22.4,dori
1987,4,14,43.34,22.18,dori
1987,4,15,42.08,22.27,dori
1987,4,16,42.12,22.15,dori
1987,4,17,42.06,22.66,dori
1987,4,18,40.36,22.65,dori
1987,4,19,39.91,23.33,dori
1987,4,20,38.35,23.08,dori
1987,4,21,37.88,20.83,dori
1987,4,22,37.94,20.04,dori
1987,4,23,39.35,19.58,dori
1987,4,24,40.39,20.6,dori
1987,4,25,41.8,23.32,dori
1987,4,26,41.2,24.19,dori
1987,4,27,40.9,23.16,dori
1987,4,28,40.87,23.79,dori
1987,4,29,41.33,23.01,dori
1987,4,30,42.12,23.34,dori
1987,5,1,42.36,25.04,dori
1987,5,2,41.94,25.87,dori
1987,5,3,42.83,26.15,dori
1987,5,4,43.02,23.56,dori
1987,5,5,42.67,24.24,dori
1987,5,6,43.38,26.87,dori
1987,5,7,44.23,27.73,dori
1987,5,8,43.99,25.38,dori
1987,5,9,45.02,27.73,dori
1987,5,10,44.27,25.61,dori
1987,5,11,43.41,28.21,dori
1987,5,12,43.88,28.8,dori
1987,5,13,43.55,27.73,dori
1987,5,14,42.48,29.26,dori
1987,5,15,42.83,29.65,dori
1987,5,16,45.14,30.66,dori
1987,5,17,42.94,28.01,dori
1987,5,18,42.6,30.05,dori
1987,5,19,39.8,30.6,dori
1987,5,20,41.18,29.39,dori
1987,5,21,42.82,29.54,dori
1987,5,22,43.24,29.66,dori
1987,5,23,40.6,30.22,dori
1987,5,24,36.8,29.02,dori
1987,5,25,40.85,28.5,dori
1987,5,26,42.22,28.36,dori
1987,5,27,43.3,29.27,dori
1987,5,28,40.55,29.28,dori
1987,5,29,41.37,28.15,dori
1987,5,30,37.11,28.16,dori
1987,5,31,36.2,26.51,dori
1987,6,1,37.18,26.09,dori
1987,6,2,37.65,26.38,dori
1987,6,3,37.63,27.26,dori
1987,6,4,35.47,27.98,dori
1987,6,5,36.08,27.26,dori
1987,6,6,34.9,24.76,dori
1987,6,7,30.8,23.49,dori
1987,6,8,36.68,24.26,dori
1987,6,9,38.71,24.45,dori
1987,6,10,39.08,25.5,dori
1987,6,11,40.12,25.37,dori
1987,6,12,40.69,25.62,dori
1987,6,13,41.42,27.56,dori
1987,6,14,40.55,26.55,dori
1987,6,15,36.65,27.21,dori
1987,6,16,38.9,26.21,dori
1987,6,17,40.19,27.4,dori
1987,6,18,39.75,27.94,dori
1987,6,19,41.69,27.69,dori
1987,6,20,39.79,27.51,dori
1987,6,21,39.48,26.98,dori
1987,6,22,40.94,25.51,dori
1987,6,23,43.12,28.51,dori
1987,6,24,40.12,26.53,dori
1987,6,25,37.75,27.41,dori
1987,6,26,35.83,27.12,dori
1987,6,27,35.73,25.36,dori
1987,6,28,33.23,25.27,dori
1987,6,29,NA,NA,dori
1987,6,30,37.97,24.69,dori
1987,7,1,37.64,24.96,dori
1987,7,2,39.99,24.41,dori
1987,7,3,37.15,25.64,dori
1987,7,4,39.48,24.87,dori
1987,7,5,40.74,25.4,dori
1987,7,6,38.21,27.15,dori
1987,7,7,35.96,26.61,dori
1987,7,8,38.18,26.26,dori
1987,7,9,38.79,26.22,dori
1987,7,10,35.83,27.25,dori
1987,7,11,31.8,26.15,dori
1987,7,12,33.37,25.21,dori
1987,7,13,37.37,25.37,dori
1987,7,14,37.92,24.75,dori
1987,7,15,37.93,25.42,dori
1987,7,16,36.78,26.23,dori
1987,7,17,34.12,24.02,dori
1987,7,18,36.72,22.24,dori
1987,7,19,37.58,24.13,dori
1987,7,20,37.48,24.87,dori
1987,7,21,33.38,25.57,dori
1987,7,22,34.67,25.5,dori
1987,7,23,39.54,24.51,dori
1987,7,24,38.39,25.46,dori
1987,7,25,28.65,24.87,dori
1987,7,26,31.04,24.18,dori
1987,7,27,34.43,24.26,dori
1987,7,28,37.43,24.19,dori
1987,7,29,36.82,24.93,dori
1987,7,30,32.32,25.55,dori
1987,7,31,35.05,24.89,dori
1987,8,1,33.58,23.94,dori
1987,8,2,34.55,25.22,dori
1987,8,3,30.64,24.83,dori
1987,8,4,28.44,23.94,dori
1987,8,5,32.05,22.55,dori
1987,8,6,32.61,23.87,dori
1987,8,7,31.8,24.72,dori
1987,8,8,33.62,23.43,dori
1987,8,9,35.69,22.86,dori
1987,8,10,33.44,24.08,dori
1987,8,11,30.08,23.37,dori
1987,8,12,32.65,22.33,dori
1987,8,13,32.94,23.15,dori
1987,8,14,35.65,24.24,dori
1987,8,15,33.59,24.21,dori
1987,8,16,35.21,22.1,dori
1987,8,17,34.94,24.38,dori
1987,8,18,33.43,24.37,dori
1987,8,19,32.19,24.57,dori
1987,8,20,30.33,23.18,dori
1987,8,21,33.32,22.82,dori
1987,8,22,34.68,23.48,dori
1987,8,23,33.17,23.26,dori
1987,8,24,31.43,24.39,dori
1987,8,25,30.54,23.4,dori
1987,8,26,31.3,23.82,dori
1987,8,27,33.04,22.75,dori
1987,8,28,34.07,23.08,dori
1987,8,29,38.08,23.34,dori
1987,8,30,36.05,23.44,dori
1987,8,31,31.9,24.31,dori
1987,9,1,34.45,22.9,dori
1987,9,2,34.98,23.41,dori
1987,9,3,36.13,23.25,dori
1987,9,4,33.69,23.78,dori
1987,9,5,33.74,24.61,dori
1987,9,6,34.69,23.47,dori
1987,9,7,37.71,22.87,dori
1987,9,8,38.14,23.24,dori
1987,9,9,35.98,24.63,dori
1987,9,10,34.43,23.76,dori
1987,9,11,35.12,23.26,dori
1987,9,12,38.35,23.12,dori
1987,9,13,37.67,24.15,dori
1987,9,14,32.03,25.23,dori
1987,9,15,28.87,23.85,dori
1987,9,16,32.65,22.9,dori
1987,9,17,37.08,22.58,dori
1987,9,18,37.87,22.66,dori
1987,9,19,35.33,23.98,dori
1987,9,20,34.69,22.88,dori
1987,9,21,35.12,23.39,dori
1987,9,22,NA,NA,dori
1987,9,23,36.37,23.94,dori
1987,9,24,38.11,23.77,dori
1987,9,25,39.83,24.44,dori
1987,9,26,36.3,24.46,dori
1987,9,27,32.76,24.05,dori
1987,9,28,36.01,22.29,dori
1987,9,29,37.4,23.1,dori
1987,9,30,38.24,23.31,dori
1987,10,1,38.49,23,dori
1987,10,2,37.16,23.86,dori
1987,10,3,38.73,24.07,dori
1987,10,4,38.58,23.51,dori
1987,10,5,38.98,23.56,dori
1987,10,6,38.3,22.51,dori
1987,10,7,37.08,24.59,dori
1987,10,8,37.15,24.4,dori
1987,10,9,35.74,23.62,dori
1987,10,10,34.48,24.75,dori
1987,10,11,37.51,24.87,dori
1987,10,12,35.52,24.05,dori
1987,10,13,37.83,23.56,dori
1987,10,14,37.92,23.89,dori
1987,10,15,38.66,25.01,dori
1987,10,16,38.25,24.58,dori
1987,10,17,38.25,23.84,dori
1987,10,18,37.42,24.7,dori
1987,10,19,38.07,22.89,dori
1987,10,20,38.97,22.71,dori
1987,10,21,38.69,22.66,dori
1987,10,22,38.81,22.53,dori
1987,10,23,35.36,21.82,dori
1987,10,24,37.32,24.83,dori
1987,10,25,37.69,21.69,dori
1987,10,26,36.92,21.47,dori
1987,10,27,36.81,19.83,dori
1987,10,28,36.76,20.48,dori
1987,10,29,37.58,22.26,dori
1987,10,30,37.83,21.65,dori
1987,10,31,38.12,20.95,dori
1987,11,1,37.35,19.61,dori
1987,11,2,37.14,18.94,dori
1987,11,3,36.8,18.57,dori
1987,11,4,37.13,17.58,dori
1987,11,5,37.77,18.9,dori
1987,11,6,37.55,19.86,dori
1987,11,7,38.05,18.48,dori
1987,11,8,37.55,18.18,dori
1987,11,9,37.58,19.03,dori
1987,11,10,37.55,22.9,dori
1987,11,11,37.73,21.73,dori
1987,11,12,36.23,20.73,dori
1987,11,13,36.6,20.72,dori
1987,11,14,36.93,19.82,dori
1987,11,15,36.73,18.72,dori
1987,11,16,36.38,18.81,dori
1987,11,17,36.8,18.69,dori
1987,11,18,35.9,19.53,dori
1987,11,19,35.12,19.7,dori
1987,11,20,34.02,20.16,dori
1987,11,21,35.27,17.58,dori
1987,11,22,35.23,18.65,dori
1987,11,23,35.65,19.17,dori
1987,11,24,35.72,19.35,dori
1987,11,25,37.04,19.41,dori
1987,11,26,37.55,19.94,dori
1987,11,27,37.9,19.39,dori
1987,11,28,38.17,19.7,dori
1987,11,29,38.26,20.83,dori
1987,11,30,38.55,20.47,dori
1987,12,1,38.31,20.19,dori
1987,12,2,36.97,19.77,dori
1987,12,3,37.51,19.51,dori
1987,12,4,37.04,19.15,dori
1987,12,5,36.19,18.19,dori
1987,12,6,34.95,18.96,dori
1987,12,7,34.44,18.29,dori
1987,12,8,34.09,20.2,dori
1987,12,9,34.2,18.98,dori
1987,12,10,34.69,18.55,dori
1987,12,11,33.97,16.63,dori
1987,12,12,34.53,15.76,dori
1987,12,13,34.64,16.41,dori
1987,12,14,34.73,15.7,dori
1987,12,15,34.17,15.75,dori
1987,12,16,34.04,14.97,dori
1987,12,17,32.96,14.35,dori
1987,12,18,32.09,15.69,dori
1987,12,19,31.88,13.92,dori
1987,12,20,32.37,15.43,dori
1987,12,21,31.71,17.6,dori
1987,12,22,31.49,17.08,dori
1987,12,23,31.9,14.69,dori
1987,12,24,32.41,14.1,dori
1987,12,25,33.36,16.34,dori
1987,12,26,31.91,16.12,dori
1987,12,27,30.08,14.33,dori
1987,12,28,29.44,14.57,dori
1987,12,29,30.87,15.06,dori
1987,12,30,30.2,15.73,dori
1987,12,31,31.02,18.25,dori
1988,1,1,31.16,16.51,dori
1988,1,2,28.93,17.44,dori
1988,1,3,28.41,14.42,dori
1988,1,4,26.98,12.51,dori
1988,1,5,28.83,11.15,dori
1988,1,6,30.33,13.83,dori
1988,1,7,30.44,14.28,dori
1988,1,8,29.87,15.46,dori
1988,1,9,30.71,14.12,dori
1988,1,10,29.58,15.12,dori
1988,1,11,29.79,13.51,dori
1988,1,12,29.44,12.19,dori
1988,1,13,29.22,14.65,dori
1988,1,14,31.12,13.89,dori
1988,1,15,33.05,16.06,dori
1988,1,16,34.26,16.58,dori
1988,1,17,35.59,18.19,dori
1988,1,18,35.4,17.81,dori
1988,1,19,34.17,17.73,dori
1988,1,20,34.01,17.52,dori
1988,1,21,32.15,16.69,dori
1988,1,22,34.68,17.39,dori
1988,1,23,34.29,17.28,dori
1988,1,24,34.45,16.06,dori
1988,1,25,35.28,16.95,dori
1988,1,26,35.46,18.19,dori
1988,1,27,35.9,18.3,dori
1988,1,28,36.89,19.05,dori
1988,1,29,37.69,20.55,dori
1988,1,30,32.81,19.56,dori
1988,1,31,33.51,18.28,dori
1988,2,1,36.12,22.15,dori
1988,2,2,36.86,18.85,dori
1988,2,3,36.12,17.65,dori
1988,2,4,37.42,17.68,dori
1988,2,5,36.99,17.98,dori
1988,2,6,36.72,18.69,dori
1988,2,7,37.66,19.13,dori
1988,2,8,35.5,18.26,dori
1988,2,9,28.15,14.88,dori
1988,2,10,28.44,12.2,dori
1988,2,11,30.24,12.3,dori
1988,2,12,32.3,15.41,dori
1988,2,13,32.77,15.76,dori
1988,2,14,33.1,16.39,dori
1988,2,15,34.73,17.05,dori
1988,2,16,35.42,18.72,dori
1988,2,17,36.09,19.76,dori
1988,2,18,36.56,18.5,dori
1988,2,19,37.02,18.55,dori
1988,2,20,36.2,18.23,dori
1988,2,21,36.84,17.41,dori
1988,2,22,36.73,19.69,dori
1988,2,23,36.46,18.98,dori
1988,2,24,35.87,20.5,dori
1988,2,25,36.12,20.84,dori
1988,2,26,38.88,19.87,dori
1988,2,27,39.96,20.52,dori
1988,2,28,40.43,21.12,dori
1988,2,29,40,22.37,dori
1988,3,1,41.44,22.26,dori
1988,3,2,39.03,28.14,dori
1988,3,3,39.11,25.72,dori
1988,3,4,39.34,25.2,dori
1988,3,5,40.12,25.16,dori
1988,3,6,39.12,25.29,dori
1988,3,7,36.38,22.73,dori
1988,3,8,37.26,20.07,dori
1988,3,9,36.02,21.05,dori
1988,3,10,38.79,20.39,dori
1988,3,11,37.78,18.08,dori
1988,3,12,36.37,17.65,dori
1988,3,13,39.27,18.31,dori
1988,3,14,36.94,21.94,dori
1988,3,15,38.23,22.72,dori
1988,3,16,39.45,21.75,dori
1988,3,17,40.15,20.06,dori
1988,3,18,39.91,19.44,dori
1988,3,19,40.33,20.38,dori
1988,3,20,38.09,21.08,dori
1988,3,21,38,21.05,dori
1988,3,22,39.47,21.12,dori
1988,3,23,39.69,20.07,dori
1988,3,24,40.58,20.25,dori
1988,3,25,39.58,20.99,dori
1988,3,26,39.98,22.01,dori
1988,3,27,38.14,26.52,dori
1988,3,28,38.83,24.83,dori
1988,3,29,41.58,25.47,dori
1988,3,30,41.27,23.77,dori
1988,3,31,41.49,23.29,dori
1988,4,1,41.35,22.13,dori
1988,4,2,41.86,24.57,dori
1988,4,3,41.08,26.69,dori
1988,4,4,40.48,28.99,dori
1988,4,5,43.18,27.87,dori
1988,4,6,43.04,27.33,dori
1988,4,7,42.37,24.81,dori
1988,4,8,41.48,25.1,dori
1988,4,9,41.8,26.4,dori
1988,4,10,39.6,29.94,dori
1988,4,11,42.37,27.02,dori
1988,4,12,43.17,26.77,dori
1988,4,13,37.87,27.22,dori
1988,4,14,39.32,27.92,dori
1988,4,15,41.93,27.72,dori
1988,4,16,41.83,29.5,dori
1988,4,17,38.48,26.62,dori
1988,4,18,37.65,27.72,dori
1988,4,19,40.4,26.85,dori
1988,4,20,41.19,26.14,dori
1988,4,21,40.92,27.37,dori
1988,4,22,41.47,27.74,dori
1988,4,23,40.43,28.2,dori
1988,4,24,40,27.56,dori
1988,4,25,36.33,28.1,dori
1988,4,26,36.08,27.47,dori
1988,4,27,36.41,26.45,dori
1988,4,28,37.65,26.26,dori
1988,4,29,40.68,24.9,dori
1988,4,30,41.78,24.03,dori
1988,5,1,41.92,23.25,dori
1988,5,2,42.49,22.32,dori
1988,5,3,42.55,22.85,dori
1988,5,4,41.8,25.6,dori
1988,5,5,43.54,27.56,dori
1988,5,6,43.15,27.84,dori
1988,5,7,43.23,27.94,dori
1988,5,8,41.37,24.23,dori
1988,5,9,42.04,26.31,dori
1988,5,10,42.81,27.37,dori
1988,5,11,42.31,26.13,dori
1988,5,12,40.4,28.76,dori
1988,5,13,40.3,29.31,dori
1988,5,14,41.09,26.98,dori
1988,5,15,41.4,26.55,dori
1988,5,16,42.25,24.28,dori
1988,5,17,41.27,23.41,dori
1988,5,18,42.49,23.59,dori
1988,5,19,42.53,24.46,dori
1988,5,20,42.96,24.65,dori
1988,5,21,43.08,23.44,dori
1988,5,22,41.88,26.76,dori
1988,5,23,43.37,28.05,dori
1988,5,24,42.69,29.5,dori
1988,5,25,42.48,28.97,dori
1988,5,26,42.58,28.72,dori
1988,5,27,43.76,29.48,dori
1988,5,28,43.48,29.12,dori
1988,5,29,43.48,28.36,dori
1988,5,30,43.28,29.13,dori
1988,5,31,44.28,29.08,dori
1988,6,1,38.48,28.13,dori
1988,6,2,37.61,26.1,dori
1988,6,3,39.84,25.94,dori
1988,6,4,41.85,29.47,dori
1988,6,5,42.88,29.32,dori
1988,6,6,42.25,27.82,dori
1988,6,7,36.13,27.31,dori
1988,6,8,32.49,26.88,dori
1988,6,9,33.83,25.59,dori
1988,6,10,35.95,25.91,dori
1988,6,11,34.74,25.83,dori
1988,6,12,40.35,26.55,dori
1988,6,13,39.45,26.57,dori
1988,6,14,36.8,26.89,dori
1988,6,15,35.39,27.95,dori
1988,6,16,36.86,25.47,dori
1988,6,17,40.96,27.38,dori
1988,6,18,40.59,27.51,dori
1988,6,19,39.23,26.4,dori
1988,6,20,41,26.83,dori
1988,6,21,39.15,25.74,dori
1988,6,22,38.42,26.66,dori
1988,6,23,39.43,26.47,dori
1988,6,24,36.23,26.66,dori
1988,6,25,37.05,26.91,dori
1988,6,26,35,25.84,dori
1988,6,27,37.19,25.44,dori
1988,6,28,35.65,25.76,dori
1988,6,29,33.94,25.64,dori
1988,6,30,33.79,23.97,dori
1988,7,1,32.61,23.91,dori
1988,7,2,37.31,24.08,dori
1988,7,3,35.65,24.87,dori
1988,7,4,36.9,23.15,dori
1988,7,5,36.26,24.12,dori
1988,7,6,33.02,25.33,dori
1988,7,7,34.55,24.09,dori
1988,7,8,35.35,24.26,dori
1988,7,9,32.13,24.94,dori
1988,7,10,33.93,23.89,dori
1988,7,11,33.84,23.97,dori
1988,7,12,35.01,23.93,dori
1988,7,13,30.71,24.6,dori
1988,7,14,32.58,22.73,dori
1988,7,15,35.39,23.77,dori
1988,7,16,34.33,24.47,dori
1988,7,17,28.59,23.62,dori
1988,7,18,32.54,21.98,dori
1988,7,19,34.88,23.15,dori
1988,7,20,34.76,23.77,dori
1988,7,21,32.49,23.93,dori
1988,7,22,33.87,22.81,dori
1988,7,23,35.47,24.04,dori
1988,7,24,36.75,24.07,dori
1988,7,25,34.47,24.26,dori
1988,7,26,34.89,23.44,dori
1988,7,27,34.75,24.01,dori
1988,7,28,33.55,24.17,dori
1988,7,29,34.07,23.36,dori
1988,7,30,33.08,23.53,dori
1988,7,31,32.58,22.64,dori
1988,8,1,33.38,23.51,dori
1988,8,2,31.28,22.77,dori
1988,8,3,31.55,23.11,dori
1988,8,4,33.17,23.49,dori
1988,8,5,32.82,23.81,dori
1988,8,6,29.66,24.12,dori
1988,8,7,32.29,22.48,dori
1988,8,8,32.15,23.7,dori
1988,8,9,33.89,22.53,dori
1988,8,10,34.25,22.79,dori
1988,8,11,32.01,23.5,dori
1988,8,12,31.44,23.08,dori
1988,8,13,31.08,22.46,dori
1988,8,14,33.33,22.32,dori
1988,8,15,31.09,23.15,dori
1988,8,16,28.05,23.28,dori
1988,8,17,30.08,22.79,dori
1988,8,18,31.28,22.64,dori
1988,8,19,31.34,23.01,dori
1988,8,20,29.44,22.61,dori
1988,8,21,31.69,21.69,dori
1988,8,22,31.24,22.94,dori
1988,8,23,30.35,23.41,dori
1988,8,24,29.73,22.34,dori
1988,8,25,30.72,22.08,dori
1988,8,26,30.62,22.15,dori
1988,8,27,30.71,21.65,dori
1988,8,28,32.56,22.85,dori
1988,8,29,32.41,21.72,dori
1988,8,30,30.89,22.15,dori
1988,8,31,31.47,23.16,dori
1988,9,1,31.3,23.51,dori
1988,9,2,32.08,22.56,dori
1988,9,3,29.65,23.39,dori
1988,9,4,32.12,22.76,dori
1988,9,5,32.31,22.58,dori
1988,9,6,33.28,21.04,dori
1988,9,7,34.55,22.12,dori
1988,9,8,34.06,22.87,dori
1988,9,9,30.66,22.56,dori
1988,9,10,29.58,21.9,dori
1988,9,11,30.65,22.66,dori
1988,9,12,33.72,21.66,dori
1988,9,13,35.8,23.37,dori
1988,9,14,30.23,23.5,dori
1988,9,15,31.06,23.55,dori
1988,9,16,34.3,24.06,dori
1988,9,17,32.4,22.84,dori
1988,9,18,32.53,22.63,dori
1988,9,19,34.9,21.54,dori
1988,9,20,36.07,23.21,dori
1988,9,21,32.27,23.92,dori
1988,9,22,30.26,23.55,dori
1988,9,23,31.19,23.65,dori
1988,9,24,32.26,22.54,dori
1988,9,25,32.8,22.77,dori
1988,9,26,33.71,21.48,dori
1988,9,27,34.83,22.55,dori
1988,9,28,33.47,22.94,dori
1988,9,29,32.75,23.08,dori
1988,9,30,34.3,23.26,dori
1988,10,1,34.01,23.32,dori
